	Manipulation	d ecrasement	Filename	cristallisation_sel_2025-06-13.dat	Date	13/6/2025	Time	15:18:10 s	Remarque	ecrasement de  .... d'une epaisseur de 	TempsEntreMesure	60.000 s	TempsRelaxation	0.000 s	CourseTotal	0.000 mm	NbrEcrasement	0



Temps(s)	Position(mm)	Force(g)	Mouvement(0 ou 1)	Résistance(ohm)
39390.030	0.000	-3.800	0	0.000
39450.030	0.000	-3.795	0	0.000
39510.039	0.000	-3.783	0	0.000
39570.034	0.000	-3.776	0	0.000
39630.038	0.000	-3.770	0	0.000
39690.033	0.000	-3.769	0	0.000
39750.022	0.000	-3.760	0	0.000
39810.037	0.000	-3.753	0	0.000
39870.036	0.000	-3.750	0	0.000
39930.011	0.000	-3.750	0	0.000
39990.010	0.000	-3.740	0	0.000
40050.040	0.000	-3.736	0	0.000
40110.059	0.000	-3.730	0	0.000
40170.054	0.000	-3.730	0	0.000
40230.028	0.000	-3.721	0	0.000
40290.028	0.000	-3.720	0	0.000
40350.037	0.000	-3.716	0	0.000
40410.042	0.000	-3.707	0	0.000
40470.031	0.000	-3.700	0	0.000
40530.021	0.000	-3.690	0	0.000
40590.030	0.000	-3.690	0	0.000
40650.024	0.000	-3.686	0	0.000
40710.014	0.000	-3.680	0	0.000
40770.013	0.000	-3.671	0	0.000
40830.028	0.000	-3.670	0	0.000
40890.027	0.000	-3.667	0	0.000
40950.032	0.000	-3.660	0	0.000
41010.026	0.000	-3.651	0	0.000
41070.016	0.000	-3.650	0	0.000
41130.030	0.000	-3.645	0	0.000
41190.025	0.000	-3.637	0	0.000
41250.014	0.000	-3.630	0	0.000
41310.034	0.000	-3.630	0	0.000
41370.033	0.000	-3.623	0	0.000
41430.018	0.000	-3.613	0	0.000
41490.022	0.000	-3.602	0	0.000
41550.037	0.000	-3.600	0	0.000
41610.046	0.000	-3.598	0	0.000
41670.041	0.000	-3.590	0	0.000
41730.025	0.000	-3.583	0	0.000
41790.025	0.000	-3.580	0	0.000
41850.019	0.000	-3.575	0	0.000
41910.009	0.000	-3.568	0	0.000
41970.033	0.000	-3.560	0	0.000
42030.027	0.000	-3.560	0	0.000
42090.007	0.000	-3.553	0	0.000
42150.026	0.000	-3.549	0	0.000
42210.026	0.000	-3.540	0	0.000
42270.020	0.000	-3.540	0	0.000
42330.040	0.000	-3.533	0	0.000
42390.029	0.000	-3.525	0	0.000
42450.019	0.000	-3.520	0	0.000
42510.023	0.000	-3.520	0	0.000
42570.038	0.000	-3.510	0	0.000
42630.057	0.000	-3.499	0	0.000
42690.032	0.000	-3.490	0	0.000
42750.006	0.000	-3.490	0	0.000
42810.016	0.000	-3.483	0	0.000
42870.020	0.000	-3.477	0	0.000
42930.010	0.000	-3.470	0	0.000
42990.019	0.000	-3.470	0	0.000
43050.024	0.000	-3.462	0	0.000
43110.008	0.000	-3.452	0	0.000
43170.018	0.000	-3.450	0	0.000
43230.017	0.000	-3.450	0	0.000
43290.011	0.000	-3.440	0	0.000
43350.021	0.000	-3.435	0	0.000
43410.035	0.000	-3.430	0	0.000
43470.050	0.000	-3.430	0	0.000
43530.029	0.000	-3.426	0	0.000
43590.009	0.000	-3.418	0	0.000
43650.013	0.000	-3.410	0	0.000
43710.013	0.000	-3.410	0	0.000
43770.017	0.000	-3.402	0	0.000
43830.022	0.000	-3.399	0	0.000
43890.021	0.000	-3.393	0	0.000
43950.041	0.000	-3.397	0	0.000
44010.030	0.000	-3.386	0	0.000
44070.030	0.000	-3.380	0	0.000
44130.044	0.000	-3.380	0	0.000
44190.029	0.000	-3.377	0	0.000
44250.018	0.000	-3.367	0	0.000
44310.018	0.000	-3.360	0	0.000
44370.022	0.000	-3.360	0	0.000
44430.017	0.000	-3.354	0	0.000
44490.021	0.000	-3.349	0	0.000
44550.025	0.000	-3.340	0	0.000
44610.030	0.000	-3.340	0	0.000
44670.034	0.000	-3.336	0	0.000
44730.034	0.000	-3.324	0	0.000
44790.038	0.000	-3.316	0	0.000
44850.023	0.000	-3.310	0	0.000
44910.022	0.000	-3.309	0	0.000
44970.032	0.000	-3.300	0	0.000
45030.026	0.000	-3.294	0	0.000
45090.031	0.000	-3.290	0	0.000
45150.050	0.000	-3.285	0	0.000
45210.040	0.000	-3.280	0	0.000
45270.009	0.000	-3.270	0	0.000
45330.019	0.000	-3.270	0	0.000
45390.038	0.000	-3.270	0	0.000
45450.043	0.000	-3.270	0	0.000
45510.052	0.000	-3.262	0	0.000
45570.042	0.000	-3.260	0	0.000
45630.026	0.000	-3.255	0	0.000
45690.046	0.000	-3.247	0	0.000
45750.050	0.000	-3.240	0	0.000
45810.034	0.000	-3.240	0	0.000
45870.024	0.000	-3.237	0	0.000
45930.038	0.000	-3.230	0	0.000
45990.033	0.000	-3.221	0	0.000
46050.007	0.000	-3.220	0	0.000
46110.012	0.000	-3.215	0	0.000
46170.031	0.000	-3.210	0	0.000
46230.046	0.000	-3.204	0	0.000
46290.035	0.000	-3.220	0	0.000
46350.015	0.000	-3.212	0	0.000
46410.034	0.000	-3.204	0	0.000
46470.049	0.000	-3.200	0	0.000
46530.018	0.000	-3.200	0	0.000
46590.023	0.000	-3.193	0	0.000
46650.032	0.000	-3.187	0	0.000
46710.012	0.000	-3.180	0	0.000
46770.006	0.000	-3.180	0	0.000
46830.016	0.000	-3.173	0	0.000
46890.030	0.000	-3.166	0	0.000
46950.035	0.000	-3.160	0	0.000
47010.029	0.000	-3.160	0	0.000
47070.038	0.000	-3.156	0	0.000
47130.033	0.000	-3.150	0	0.000
47190.017	0.000	-3.141	0	0.000
47250.027	0.000	-3.140	0	0.000
47310.021	0.000	-3.132	0	0.000
47370.021	0.000	-3.123	0	0.000
47430.050	0.000	-3.125	0	0.000
47490.050	0.000	-3.140	0	0.000
47550.044	0.000	-3.134	0	0.000
47610.044	0.000	-3.130	0	0.000
47670.043	0.000	-3.120	0	0.000
47730.038	0.000	-3.120	0	0.000
47790.027	0.000	-3.115	0	0.000
47850.022	0.000	-3.110	0	0.000
47910.031	0.000	-3.100	0	0.000
47970.036	0.000	-3.100	0	0.000
48030.020	0.000	-3.096	0	0.000
48090.020	0.000	-3.090	0	0.000
48150.034	0.000	-3.080	0	0.000
48210.054	0.000	-3.080	0	0.000
48270.038	0.000	-3.075	0	0.000
48330.033	0.000	-3.068	0	0.000
48390.052	0.000	-3.060	0	0.000
48450.041	0.000	-3.060	0	0.000
48510.041	0.000	-3.053	0	0.000
48570.045	0.000	-3.050	0	0.000
48630.030	0.000	-3.041	0	0.000
48690.039	0.000	-3.049	0	0.000
48750.039	0.000	-3.040	0	0.000
48810.018	0.000	-3.030	0	0.000
48870.033	0.000	-3.030	0	0.000
48930.047	0.000	-3.030	0	0.000
48990.027	0.000	-3.021	0	0.000
49050.006	0.000	-3.011	0	0.000
49110.016	0.000	-3.010	0	0.000
49170.025	0.000	-3.010	0	0.000
49230.025	0.000	-3.004	0	0.000
49290.024	0.000	-2.995	0	0.000
49350.014	0.000	-2.990	0	0.000
49410.028	0.000	-2.990	0	0.000
49470.028	0.000	-2.984	0	0.000
49530.027	0.000	-2.980	0	0.000
49590.042	0.000	-2.980	0	0.000
49650.046	0.000	-2.977	0	0.000
49710.045	0.000	-2.970	0	0.000
49770.030	0.000	-2.968	0	0.000
49830.029	0.000	-2.960	0	0.000
49890.039	0.000	-2.960	0	0.000
49950.038	0.000	-2.960	0	0.000
50010.023	0.000	-2.953	0	0.000
50070.027	0.000	-2.950	0	0.000
50130.037	0.000	-2.950	0	0.000
50190.031	0.000	-2.941	0	0.000
50250.036	0.000	-2.938	0	0.000
50310.030	0.000	-2.939	0	0.000
50370.035	0.000	-2.950	0	0.000
50430.054	0.000	-2.941	0	0.000
50490.044	0.000	-2.932	0	0.000
50550.038	0.000	-2.930	0	0.000
50610.048	0.000	-2.929	0	0.000
50670.052	0.000	-2.920	0	0.000
50730.037	0.000	-2.912	0	0.000
50790.021	0.000	-2.910	0	0.000
50850.041	0.000	-2.908	0	0.000
50910.050	0.000	-2.900	0	0.000
50970.044	0.000	-2.890	0	0.000
51030.039	0.000	-2.890	0	0.000
51090.028	0.000	-2.887	0	0.000
51150.013	0.000	-2.880	0	0.000
51210.017	0.000	-2.870	0	0.000
51270.037	0.000	-2.870	0	0.000
51330.021	0.000	-2.869	0	0.000
51390.016	0.000	-2.860	0	0.000
51450.020	0.000	-2.853	0	0.000
51510.030	0.000	-2.850	0	0.000
51570.044	0.000	-2.850	0	0.000
51630.024	0.000	-2.840	0	0.000
51690.023	0.000	-2.834	0	0.000
51750.033	0.000	-2.830	0	0.000
51810.042	0.000	-2.830	0	0.000
51870.057	0.000	-2.824	0	0.000
51930.046	0.000	-2.820	0	0.000
51990.046	0.000	-2.820	0	0.000
52050.040	0.000	-2.816	0	0.000
52110.020	0.000	-2.807	0	0.000
52170.029	0.000	-2.800	0	0.000
52230.038	0.000	-2.800	0	0.000
52290.033	0.000	-2.798	0	0.000
52350.037	0.000	-2.789	0	0.000
52410.027	0.000	-2.780	0	0.000
52470.021	0.000	-2.780	0	0.000
52530.031	0.000	-2.776	0	0.000
52590.020	0.000	-2.768	0	0.000
52650.035	0.000	-2.760	0	0.000
52710.054	0.000	-2.760	0	0.000
52770.029	0.000	-2.756	0	0.000
52830.033	0.000	-2.747	0	0.000
52890.058	0.000	-2.740	0	0.000
52950.057	0.000	-2.740	0	0.000
53010.057	0.000	-2.737	0	0.000
53070.051	0.000	-2.729	0	0.000
53130.031	0.000	-2.720	0	0.000
53190.025	0.000	-2.720	0	0.000
53250.035	0.000	-2.716	0	0.000
53310.044	0.000	-2.709	0	0.000
53370.054	0.000	-2.700	0	0.000
53430.038	0.000	-2.700	0	0.000
53490.027	0.000	-2.694	0	0.000
53550.027	0.000	-2.686	0	0.000
53610.016	0.000	-2.680	0	0.000
53670.021	0.000	-2.680	0	0.000
53730.035	0.000	-2.673	0	0.000
53790.030	0.000	-2.669	0	0.000
53850.034	0.000	-2.660	0	0.000
53910.029	0.000	-2.660	0	0.000
53970.013	0.000	-2.657	0	0.000
54030.033	0.000	-2.648	0	0.000
54090.052	0.000	-2.640	0	0.000
54150.032	0.000	-2.640	0	0.000
54210.016	0.000	-2.637	0	0.000
54270.016	0.000	-2.628	0	0.000
54330.020	0.000	-2.620	0	0.000
54390.030	0.000	-2.620	0	0.000
54450.034	0.000	-2.620	0	0.000
54510.044	0.000	-2.613	0	0.000
54570.033	0.000	-2.607	0	0.000
54630.018	0.000	-2.606	0	0.000
54690.027	0.000	-2.630	0	0.000
54750.027	0.000	-2.622	0	0.000
54810.031	0.000	-2.614	0	0.000
54870.030	0.000	-2.610	0	0.000
54930.030	0.000	-2.610	0	0.000
54990.054	0.000	-2.601	0	0.000
55050.044	0.000	-2.593	0	0.000
55110.028	0.000	-2.590	0	0.000
55170.038	0.000	-2.612	0	0.000
55230.032	0.000	-2.618	0	0.000
55290.037	0.000	-2.610	0	0.000
55350.051	0.000	-2.610	0	0.000
55410.026	0.000	-2.607	0	0.000
55470.005	0.000	-2.596	0	0.000
55530.010	0.000	-2.590	0	0.000
55590.014	0.000	-2.590	0	0.000
55650.034	0.000	-2.583	0	0.000
55710.038	0.000	-2.577	0	0.000
55770.013	0.000	-2.570	0	0.000
55830.012	0.000	-2.570	0	0.000
55890.037	0.000	-2.563	0	0.000
55950.031	0.000	-2.557	0	0.000
56010.026	0.000	-2.550	0	0.000
56070.035	0.000	-2.550	0	0.000
56130.039	0.000	-2.542	0	0.000
56190.049	0.000	-2.532	0	0.000
56250.048	0.000	-2.530	0	0.000
56310.048	0.000	-2.530	0	0.000
56370.042	0.000	-2.528	0	0.000
56430.042	0.000	-2.520	0	0.000
56490.041	0.000	-2.511	0	0.000
56550.036	0.000	-2.510	0	0.000
56610.020	0.000	-2.510	0	0.000
56670.005	0.000	-2.500	0	0.000
56730.009	0.000	-2.497	0	0.000
56790.009	0.000	-2.490	0	0.000
56850.018	0.000	-2.490	0	0.000
56910.018	0.000	-2.483	0	0.000
56970.002	0.000	-2.475	0	0.000
57030.017	0.000	-2.470	0	0.000
57090.026	0.000	-2.470	0	0.000
57150.036	0.000	-2.461	0	0.000
57210.055	0.000	-2.459	0	0.000
57270.060	0.000	-2.450	0	0.000
57330.059	0.000	-2.450	0	0.000
57390.038	0.000	-2.446	0	0.000
57450.028	0.000	-2.440	0	0.000
57510.037	0.000	-2.440	0	0.000
57570.022	0.000	-2.439	0	0.000
57630.006	0.000	-2.430	0	0.000
57690.016	0.000	-2.424	0	0.000
57750.025	0.000	-2.420	0	0.000
57810.030	0.000	-2.420	0	0.000
57870.024	0.000	-2.418	0	0.000
57930.014	0.000	-2.410	0	0.000
57990.023	0.000	-2.410	0	0.000
58050.028	0.000	-2.408	0	0.000
58110.012	0.000	-2.400	0	0.000
58170.017	0.000	-2.390	0	0.000
58230.016	0.000	-2.390	0	0.000
58290.026	0.000	-2.390	0	0.000
58350.035	0.000	-2.380	0	0.000
58410.040	0.000	-2.374	0	0.000
58470.039	0.000	-2.370	0	0.000
58530.024	0.000	-2.370	0	0.000
58590.038	0.000	-2.363	0	0.000
58650.037	0.000	-2.360	0	0.000
58710.022	0.000	-2.360	0	0.000
58770.031	0.000	-2.353	0	0.000
58830.031	0.000	-2.346	0	0.000
58890.015	0.000	-2.340	0	0.000
58950.010	0.000	-2.340	0	0.000
59010.019	0.000	-2.338	0	0.000
59070.019	0.000	-2.350	0	0.000
59130.018	0.000	-2.347	0	0.000
59190.028	0.000	-2.340	0	0.000
59250.012	0.000	-2.340	0	0.000
59310.027	0.000	-2.332	0	0.000
59370.036	0.000	-2.325	0	0.000
59430.041	0.000	-2.320	0	0.000
59490.065	0.000	-2.320	0	0.000
59550.050	0.000	-2.311	0	0.000
59610.044	0.000	-2.305	0	0.000
59670.049	0.000	-2.300	0	0.000
59730.023	0.000	-2.300	0	0.000
59790.028	0.000	-2.292	0	0.000
59850.027	0.000	-2.285	0	0.000
59910.027	0.000	-2.280	0	0.000
59970.036	0.000	-2.280	0	0.000
60030.021	0.000	-2.272	0	0.000
60090.030	0.000	-2.266	0	0.000
60150.029	0.000	-2.260	0	0.000
60210.009	0.000	-2.260	0	0.000
60270.013	0.000	-2.252	0	0.000
60330.028	0.000	-2.245	0	0.000
60390.042	0.000	-2.240	0	0.000
60450.037	0.000	-2.240	0	0.000
60510.021	0.000	-2.234	0	0.000
60570.036	0.000	-2.230	0	0.000
60630.045	0.000	-2.230	0	0.000
60690.045	0.000	-2.228	0	0.000
60750.034	0.000	-2.217	0	0.000
60810.024	0.000	-2.210	0	0.000
60870.043	0.000	-2.210	0	0.000
60930.058	0.000	-2.205	0	0.000
60990.032	0.000	-2.197	0	0.000
61050.032	0.000	-2.190	0	0.000
61110.046	0.000	-2.190	0	0.000
61170.031	0.000	-2.188	0	0.000
61230.035	0.000	-2.180	0	0.000
61290.039	0.000	-2.170	0	0.000
61350.029	0.000	-2.170	0	0.000
61410.033	0.000	-2.167	0	0.000
61470.038	0.000	-2.160	0	0.000
61530.037	0.000	-2.150	0	0.000
61590.047	0.000	-2.150	0	0.000
61650.036	0.000	-2.150	0	0.000
61710.031	0.000	-2.140	0	0.000
61770.035	0.000	-2.131	0	0.000
61830.030	0.000	-2.130	0	0.000
61890.039	0.000	-2.130	0	0.000
61950.044	0.000	-2.121	0	0.000
62010.048	0.000	-2.113	0	0.000
62070.053	0.000	-2.110	0	0.000
62130.042	0.000	-2.110	0	0.000
62190.027	0.000	-2.101	0	0.000
62250.026	0.000	-2.091	0	0.000
62310.046	0.000	-2.090	0	0.000
62370.030	0.000	-2.090	0	0.000
62430.025	0.000	-2.081	0	0.000
62490.034	0.000	-2.075	0	0.000
62550.033	0.000	-2.070	0	0.000
62610.048	0.000	-2.070	0	0.000
62670.037	0.000	-2.062	0	0.000
62730.017	0.000	-2.057	0	0.000
62790.021	0.000	-2.050	0	0.000
62850.026	0.000	-2.050	0	0.000
62910.030	0.000	-2.044	0	0.000
62970.035	0.000	-2.036	0	0.000
63030.034	0.000	-2.030	0	0.000
63090.044	0.000	-2.030	0	0.000
63150.033	0.000	-2.020	0	0.000
63210.028	0.000	-2.013	0	0.000
63270.042	0.000	-2.010	0	0.000
63330.037	0.000	-2.010	0	0.000
63390.036	0.000	-2.001	0	0.000
63450.031	0.000	-1.993	0	0.000
63510.030	0.000	-1.990	0	0.000
63570.045	0.000	-1.990	0	0.000
63630.024	0.000	-1.983	0	0.000
63690.029	0.000	-1.972	0	0.000
63750.038	0.000	-1.970	0	0.000
63810.032	0.000	-1.970	0	0.000
63870.022	0.000	-1.963	0	0.000
63930.016	0.000	-1.952	0	0.000
63990.021	0.000	-1.950	0	0.000
64050.025	0.000	-1.950	0	0.000
64110.035	0.000	-1.941	0	0.000
64170.024	0.000	-1.936	0	0.000
64230.034	0.000	-1.930	0	0.000
64290.048	0.000	-1.930	0	0.000
64350.043	0.000	-1.922	0	0.000
64410.052	0.000	-1.915	0	0.000
64470.047	0.000	-1.910	0	0.000
64530.041	0.000	-1.910	0	0.000
64590.041	0.000	-1.902	0	0.000
64650.015	0.000	-1.892	0	0.000
64710.020	0.000	-1.890	0	0.000
64770.034	0.000	-1.890	0	0.000
64830.019	0.000	-1.882	0	0.000
64890.023	0.000	-1.875	0	0.000
64950.038	0.000	-1.870	0	0.000
65010.027	0.000	-1.870	0	0.000
65070.036	0.000	-1.863	0	0.000
65130.031	0.000	-1.860	0	0.000
65190.030	0.000	-1.851	0	0.000
65250.035	0.000	-1.850	0	0.000
65310.019	0.000	-1.849	0	0.000
65370.034	0.000	-1.840	0	0.000
65430.033	0.000	-1.834	0	0.000
65490.013	0.000	-1.830	0	0.000
65550.022	0.000	-1.830	0	0.000
65610.032	0.000	-1.826	0	0.000
65670.036	0.000	-1.820	0	0.000
65730.051	0.000	-1.820	0	0.000
65790.045	0.000	-1.815	0	0.000
65850.040	0.000	-1.807	0	0.000
65910.039	0.000	-1.800	0	0.000
65970.024	0.000	-1.800	0	0.000
66030.028	0.000	-1.792	0	0.000
66090.028	0.000	-1.787	0	0.000
66150.027	0.000	-1.780	0	0.000
66210.047	0.000	-1.780	0	0.000
66270.046	0.000	-1.773	0	0.000
66330.025	0.000	-1.764	0	0.000
66390.025	0.000	-1.760	0	0.000
66450.039	0.000	-1.760	0	0.000
66510.024	0.000	-1.754	0	0.000
66570.008	0.000	-1.745	0	0.000
66630.008	0.000	-1.740	0	0.000
66690.032	0.000	-1.740	0	0.000
66750.037	0.000	-1.733	0	0.000
66810.036	0.000	-1.727	0	0.000
66870.051	0.000	-1.720	0	0.000
66930.025	0.000	-1.720	0	0.000
66990.030	0.000	-1.713	0	0.000
67050.059	0.000	-1.707	0	0.000
67110.044	0.000	-1.700	0	0.000
67170.013	0.000	-1.700	0	0.000
67230.013	0.000	-1.695	0	0.000
67290.022	0.000	-1.689	0	0.000
67350.022	0.000	-1.680	0	0.000
67410.021	0.000	-1.680	0	0.000
67470.041	0.000	-1.675	0	0.000
67530.055	0.000	-1.668	0	0.000
67590.040	0.000	-1.660	0	0.000
67650.024	0.000	-1.660	0	0.000
67710.023	0.000	-1.656	0	0.000
67770.028	0.000	-1.648	0	0.000
67830.017	0.000	-1.640	0	0.000
67890.032	0.000	-1.640	0	0.000
67950.031	0.000	-1.637	0	0.000
68010.006	0.000	-1.630	0	0.000
68070.015	0.000	-1.638	0	0.000
68130.020	0.000	-1.640	0	0.000
68190.034	0.000	-1.637	0	0.000
68250.044	0.000	-1.630	0	0.000
68310.018	0.000	-1.622	0	0.000
68370.008	0.000	-1.620	0	0.000
68430.022	0.000	-1.618	0	0.000
68490.022	0.000	-1.610	0	0.000
68550.011	0.000	-1.603	0	0.000
68610.036	0.000	-1.600	0	0.000
68670.050	0.000	-1.599	0	0.000
68730.035	0.000	-1.590	0	0.000
68790.044	0.000	-1.584	0	0.000
68850.054	0.000	-1.580	0	0.000
68910.028	0.000	-1.580	0	0.000
68970.012	0.000	-1.572	0	0.000
69030.027	0.000	-1.566	0	0.000
69090.026	0.000	-1.560	0	0.000
69150.026	0.000	-1.560	0	0.000
69210.030	0.000	-1.555	0	0.000
69270.015	0.000	-1.550	0	0.000
69330.004	0.000	-1.550	0	0.000
69390.004	0.000	-1.558	0	0.000
69450.018	0.000	-1.555	0	0.000
69510.038	0.000	-1.550	0	0.000
69570.027	0.000	-1.550	0	0.000
69630.007	0.000	-1.550	0	0.000
69690.011	0.000	-1.550	0	0.000
69750.041	0.000	-1.550	0	0.000
69810.060	0.000	-1.551	0	0.000
69870.035	0.000	-1.560	0	0.000
69930.014	0.000	-1.560	0	0.000
69990.039	0.000	-1.557	0	0.000
70050.058	0.000	-1.557	0	0.000
70110.048	0.000	-1.567	0	0.000
70170.037	0.000	-1.570	0	0.000
70230.026	0.000	-1.570	0	0.000
70290.036	0.000	-1.571	0	0.000
70350.045	0.000	-1.580	0	0.000
70410.020	0.000	-1.580	0	0.000
70470.029	0.000	-1.580	0	0.000
70530.049	0.000	-1.582	0	0.000
70590.033	0.000	-1.590	0	0.000
70650.033	0.000	-1.590	0	0.000
70710.042	0.000	-1.590	0	0.000
70770.027	0.000	-1.591	0	0.000
70830.026	0.000	-1.600	0	0.000
70890.031	0.000	-1.600	0	0.000
70950.035	0.000	-1.600	0	0.000
71010.030	0.000	-1.608	0	0.000
71070.024	0.000	-1.617	0	0.000
71130.044	0.000	-1.620	0	0.000
71190.028	0.000	-1.620	0	0.000
71250.013	0.000	-1.622	0	0.000
71310.027	0.000	-1.630	0	0.000
71370.027	0.000	-1.630	0	0.000
71430.011	0.000	-1.632	0	0.000
71490.020	0.000	-1.640	0	0.000
71550.045	0.000	-1.648	0	0.000
71610.029	0.000	-1.650	0	0.000
71670.004	0.000	-1.650	0	0.000
71730.018	0.000	-1.651	0	0.000
71790.023	0.000	-1.660	0	0.000
71850.007	0.000	-1.660	0	0.000
71910.012	0.000	-1.660	0	0.000
71970.031	0.000	-1.668	0	0.000
72030.031	0.000	-1.678	0	0.000
72090.035	0.000	-1.680	0	0.000
72150.040	0.000	-1.680	0	0.000
72210.019	0.000	-1.684	0	0.000
72270.019	0.000	-1.690	0	0.000
72330.043	0.000	-1.699	0	0.000
72390.043	0.000	-1.700	0	0.000
72450.037	0.000	-1.701	0	0.000
72510.052	0.000	-1.710	0	0.000
72570.051	0.000	-1.710	0	0.000
72630.051	0.000	-1.715	0	0.000
72690.035	0.000	-1.720	0	0.000
72750.029	0.000	-1.726	0	0.000
72810.034	0.000	-1.730	0	0.000
72870.018	0.000	-1.730	0	0.000
72930.008	0.000	-1.730	0	0.000
72990.022	0.000	-1.740	0	0.000
73050.047	0.000	-1.740	0	0.000
73110.026	0.000	-1.747	0	0.000
73170.016	0.000	-1.750	0	0.000
73230.020	0.000	-1.757	0	0.000
73290.025	0.000	-1.760	0	0.000
73350.034	0.000	-1.760	0	0.000
73410.029	0.000	-1.766	0	0.000
73470.033	0.000	-1.777	0	0.000
73530.033	0.000	-1.780	0	0.000
73590.042	0.000	-1.780	0	0.000
73650.052	0.000	-1.782	0	0.000
73710.026	0.000	-1.791	0	0.000
73770.031	0.000	-1.822	0	0.000
73830.040	0.000	-1.830	0	0.000
73890.040	0.000	-1.830	0	0.000
73950.044	0.000	-1.838	0	0.000
74010.029	0.000	-1.840	0	0.000
74070.038	0.000	-1.840	0	0.000
74130.027	0.000	-1.842	0	0.000
74190.017	0.000	-1.853	0	0.000
74250.016	0.000	-1.860	0	0.000
74310.021	0.000	-1.860	0	0.000
74370.030	0.000	-1.861	0	0.000
74430.035	0.000	-1.870	0	0.000
74490.044	0.000	-1.870	0	0.000
74550.024	0.000	-1.880	0	0.000
74610.028	0.000	-1.880	0	0.000
74670.053	0.000	-1.886	0	0.000
74730.052	0.000	-1.890	0	0.000
74790.047	0.000	-1.890	0	0.000
74850.036	0.000	-1.892	0	0.000
74910.041	0.000	-1.901	0	0.000
74970.055	0.000	-1.910	0	0.000
75030.030	0.000	-1.910	0	0.000
75090.029	0.000	-1.910	0	0.000
75150.039	0.000	-1.919	0	0.000
75210.023	0.000	-1.920	0	0.000
75270.033	0.000	-1.929	0	0.000
75330.032	0.000	-1.930	0	0.000
75390.016	0.000	-1.936	0	0.000
75450.016	0.000	-1.940	0	0.000
75510.020	0.000	-1.940	0	0.000
75570.015	0.000	-1.943	0	0.000
75630.024	0.000	-1.954	0	0.000
75690.049	0.000	-1.960	0	0.000
75750.048	0.000	-1.960	0	0.000
75810.043	0.000	-1.960	0	0.000
75870.047	0.000	-1.970	0	0.000
75930.027	0.000	-1.970	0	0.000
75990.021	0.000	-1.977	0	0.000
76050.021	0.000	-1.980	0	0.000
76110.030	0.000	-1.988	0	0.000
76170.040	0.000	-1.990	0	0.000
76230.029	0.000	-1.990	0	0.000
76290.029	0.000	-1.996	0	0.000
76350.028	0.000	-2.004	0	0.000
76410.043	0.000	-2.010	0	0.000
76470.047	0.000	-2.010	0	0.000
76530.027	0.000	-2.014	0	0.000
76590.026	0.000	-2.020	0	0.000
76650.040	0.000	-2.020	0	0.000
76710.050	0.000	-2.021	0	0.000
76770.049	0.000	-2.030	0	0.000
76830.024	0.000	-2.038	0	0.000
76890.028	0.000	-2.040	0	0.000
76950.038	0.000	-2.040	0	0.000
77010.022	0.000	-2.047	0	0.000
77070.022	0.000	-2.050	0	0.000
77130.021	0.000	-2.050	0	0.000
77190.021	0.000	-2.054	0	0.000
77250.025	0.000	-2.061	0	0.000
77310.025	0.000	-2.070	0	0.000
77370.034	0.000	-2.070	0	0.000
77430.049	0.000	-2.072	0	0.000
77490.033	0.000	-2.080	0	0.000
77550.033	0.000	-2.080	0	0.000
77610.032	0.000	-2.080	0	0.000
77670.012	0.000	-2.090	0	0.000
77730.016	0.000	-2.096	0	0.000
77790.021	0.000	-2.100	0	0.000
77850.035	0.000	-2.093	0	0.000
77910.035	0.000	-2.095	0	0.000
77970.019	0.000	-2.100	0	0.000
78030.018	0.000	-2.104	0	0.000
78090.028	0.000	-2.110	0	0.000
78150.032	0.000	-2.114	0	0.000
78210.037	0.000	-2.120	0	0.000
78270.031	0.000	-2.120	0	0.000
78330.011	0.000	-2.120	0	0.000
78390.020	0.000	-2.129	0	0.000
78450.030	0.000	-2.130	0	0.000
78510.039	0.000	-2.130	0	0.000
78570.044	0.000	-2.136	0	0.000
78630.023	0.000	-2.140	0	0.000
78690.008	0.000	-2.149	0	0.000
78750.007	0.000	-2.150	0	0.000
78810.007	0.000	-2.152	0	0.000
78870.001	0.000	-2.160	0	0.000
78930.036	0.000	-2.160	0	0.000
78990.050	0.000	-2.160	0	0.000
79050.020	0.000	-2.167	0	0.000
79110.024	0.000	-2.175	0	0.000
79170.048	0.000	-2.180	0	0.000
79230.043	0.000	-2.180	0	0.000
79290.017	0.000	-2.180	0	0.000
79350.032	0.000	-2.189	0	0.000
79410.046	0.000	-2.190	0	0.000
79470.026	0.000	-2.190	0	0.000
79530.035	0.000	-2.199	0	0.000
79590.045	0.000	-2.200	0	0.000
79650.019	0.000	-2.200	0	0.000
79710.029	0.000	-2.206	0	0.000
79770.033	0.000	-2.211	0	0.000
79830.013	0.000	-2.220	0	0.000
79890.032	0.000	-2.220	0	0.000
79950.037	0.000	-2.221	0	0.000
80010.036	0.000	-2.230	0	0.000
80070.036	0.000	-2.230	0	0.000
80130.020	0.000	-2.230	0	0.000
80190.020	0.000	-2.236	0	0.000
80250.019	0.000	-2.240	0	0.000
80310.039	0.000	-2.240	0	0.000
80370.053	0.000	-2.240	0	0.000
80430.033	0.000	-2.249	0	0.000
80490.037	0.000	-2.256	0	0.000
80550.041	0.000	-2.260	0	0.000
80610.031	0.000	-2.260	0	0.000
80670.045	0.000	-2.264	0	0.000
80730.040	0.000	-2.270	0	0.000
